frame_zero_based,presentation_seconds,interval_from_previous_seconds,picture_type,key_frame
812,13.546880,0.016683000,B,0
813,13.563564,0.016684000,B,0
814,13.580247,0.016683000,B,0
815,13.596930,0.016683000,P,0
816,13.613614,0.016684000,B,0
817,13.630297,0.016683000,B,0
818,13.646980,0.016683000,B,0
819,13.663664,0.016684000,P,0
820,13.680347,0.016683000,B,0
821,13.697030,0.016683000,B,0
822,13.713714,0.016684000,B,0
823,13.730397,0.016683000,P,0
824,13.747080,0.016683000,B,0
825,13.763764,0.016684000,B,0
826,13.780447,0.016683000,B,0
827,13.797130,0.016683000,P,0
828,13.813814,0.016684000,B,0
829,13.830497,0.016683000,B,0
830,13.847181,0.016684000,B,0
831,13.863864,0.016683000,P,0
832,13.880547,0.016683000,B,0
833,13.897231,0.016684000,B,0
834,13.913914,0.016683000,B,0
835,13.930597,0.016683000,P,0
836,13.947281,0.016684000,B,0
837,13.963964,0.016683000,B,0
838,13.980647,0.016683000,B,0
839,13.997331,0.016684000,P,0
840,14.014014,0.016683000,B,0
841,14.030697,0.016683000,B,0
842,14.047381,0.016684000,B,0
843,14.064064,0.016683000,P,0
844,14.080747,0.016683000,B,0
845,14.097431,0.016684000,B,0
846,14.114114,0.016683000,B,0
847,14.130797,0.016683000,P,0
848,14.147481,0.016684000,B,0
849,14.164164,0.016683000,B,0
850,14.180848,0.016684000,B,0
851,14.197531,0.016683000,P,0
852,14.214214,0.016683000,B,0
853,14.230898,0.016684000,B,0
854,14.247581,0.016683000,B,0
855,14.264264,0.016683000,P,0
856,14.280948,0.016684000,B,0
857,14.297631,0.016683000,B,0
858,14.314314,0.016683000,B,0
859,14.330998,0.016684000,P,0
860,14.347681,0.016683000,B,0
861,14.364364,0.016683000,B,0
862,14.381048,0.016684000,B,0
863,14.397731,0.016683000,P,0
864,14.414414,0.016683000,B,0
865,14.431098,0.016684000,B,0
866,14.447781,0.016683000,B,0
867,14.464464,0.016683000,P,0
868,14.481148,0.016684000,B,0
869,14.497831,0.016683000,B,0
870,14.514515,0.016684000,B,0
871,14.531198,0.016683000,P,0
872,14.547881,0.016683000,B,0
873,14.564565,0.016684000,B,0
874,14.581248,0.016683000,B,0
875,14.597931,0.016683000,P,0
876,14.614615,0.016684000,B,0
877,14.631298,0.016683000,B,0
878,14.647981,0.016683000,B,0
879,14.664665,0.016684000,P,0
880,14.681348,0.016683000,B,0
881,14.698031,0.016683000,B,0
882,14.714715,0.016684000,B,0
883,14.731398,0.016683000,P,0
884,14.748081,0.016683000,B,0
885,14.764765,0.016684000,B,0
886,14.781448,0.016683000,B,0
887,14.798131,0.016683000,P,0
888,14.814815,0.016684000,B,0
889,14.831498,0.016683000,B,0
890,14.848182,0.016684000,B,0
891,14.864865,0.016683000,P,0
892,14.881548,0.016683000,B,0
893,14.898232,0.016684000,B,0
894,14.914915,0.016683000,B,0
895,14.931598,0.016683000,P,0
896,14.948282,0.016684000,B,0
897,14.964965,0.016683000,B,0
898,14.981648,0.016683000,B,0
899,14.998332,0.016684000,P,0
900,15.015015,0.016683000,B,0
901,15.031698,0.016683000,B,0
902,15.048382,0.016684000,B,0
903,15.065065,0.016683000,P,0
904,15.081748,0.016683000,B,0
905,15.098432,0.016684000,B,0
906,15.115115,0.016683000,B,0
907,15.131798,0.016683000,P,0
908,15.148482,0.016684000,B,0
909,15.165165,0.016683000,B,0
910,15.181849,0.016684000,B,0
911,15.198532,0.016683000,P,0
912,15.215215,0.016683000,B,0
913,15.231899,0.016684000,B,0
914,15.248582,0.016683000,B,0
915,15.265265,0.016683000,P,0
916,15.281949,0.016684000,B,0
917,15.298632,0.016683000,B,0
918,15.315315,0.016683000,B,0
919,15.331999,0.016684000,P,0
920,15.348682,0.016683000,B,0
921,15.365365,0.016683000,B,0
922,15.382049,0.016684000,B,0
923,15.398732,0.016683000,P,0
924,15.415415,0.016683000,B,0
925,15.432099,0.016684000,B,0
926,15.448782,0.016683000,B,0
927,15.465465,0.016683000,P,0
928,15.482149,0.016684000,B,0
929,15.498832,0.016683000,B,0
930,15.515516,0.016684000,B,0
931,15.532199,0.016683000,P,0
932,15.548882,0.016683000,B,0
933,15.565566,0.016684000,B,0
934,15.582249,0.016683000,B,0
935,15.598932,0.016683000,P,0
936,15.615616,0.016684000,B,0
937,15.632299,0.016683000,B,0
938,15.648982,0.016683000,B,0
939,15.665666,0.016684000,P,0
940,15.682349,0.016683000,B,0
941,15.699032,0.016683000,B,0
942,15.715716,0.016684000,B,0
943,15.732399,0.016683000,P,0
944,15.749082,0.016683000,B,0
945,15.765766,0.016684000,B,0
946,15.782449,0.016683000,B,0
947,15.799132,0.016683000,P,0
948,15.815816,0.016684000,B,0
949,15.832499,0.016683000,B,0
950,15.849183,0.016684000,B,0
951,15.865866,0.016683000,P,0
952,15.882549,0.016683000,B,0
953,15.899233,0.016684000,B,0
954,15.915916,0.016683000,B,0
955,15.932599,0.016683000,P,0
956,15.949283,0.016684000,B,0
957,15.965966,0.016683000,B,0
958,15.982649,0.016683000,B,0
959,15.999333,0.016684000,P,0
960,16.016016,0.016683000,B,0
961,16.032699,0.016683000,B,0
962,16.049383,0.016684000,B,0
963,16.066066,0.016683000,P,0
964,16.082749,0.016683000,B,0
965,16.099433,0.016684000,B,0
966,16.116116,0.016683000,B,0
967,16.132799,0.016683000,P,0
968,16.149483,0.016684000,B,0
969,16.166166,0.016683000,B,0
970,16.182850,0.016684000,B,0
971,16.199533,0.016683000,P,0
972,16.216216,0.016683000,B,0
973,16.232900,0.016684000,B,0
974,16.249583,0.016683000,B,0
975,16.266266,0.016683000,P,0
976,16.282950,0.016684000,B,0
977,16.299633,0.016683000,B,0
978,16.316316,0.016683000,B,0
979,16.333000,0.016684000,P,0
980,16.349683,0.016683000,B,0
981,16.366366,0.016683000,B,0
982,16.383050,0.016684000,B,0
983,16.399733,0.016683000,P,0
984,16.416416,0.016683000,B,0
985,16.433100,0.016684000,B,0
986,16.449783,0.016683000,B,0
987,16.466466,0.016683000,P,0
988,16.483150,0.016684000,B,0
989,16.499833,0.016683000,B,0
990,16.516517,0.016684000,B,0
991,16.533200,0.016683000,P,0
992,16.549883,0.016683000,B,0
993,16.566567,0.016684000,B,0
994,16.583250,0.016683000,B,0
995,16.599933,0.016683000,P,0
996,16.616617,0.016684000,B,0
997,16.633300,0.016683000,B,0
998,16.649983,0.016683000,B,0
999,16.666667,0.016684000,P,0
1000,16.683350,0.016683000,I,1
1001,16.700033,0.016683000,B,0
1002,16.716717,0.016684000,B,0
1003,16.733400,0.016683000,B,0
1004,16.750083,0.016683000,P,0
1005,16.766767,0.016684000,B,0
1006,16.783450,0.016683000,B,0
1007,16.800133,0.016683000,B,0
1008,16.816817,0.016684000,P,0
1009,16.833500,0.016683000,B,0
1010,16.850184,0.016684000,B,0
1011,16.866867,0.016683000,B,0
1012,16.883550,0.016683000,P,0
1013,16.900234,0.016684000,B,0
1014,16.916917,0.016683000,B,0
1015,16.933600,0.016683000,B,0
1016,16.950284,0.016684000,P,0
1017,16.966967,0.016683000,B,0
1018,16.983650,0.016683000,B,0
1019,17.000334,0.016684000,B,0
1020,17.017017,0.016683000,P,0
1021,17.033700,0.016683000,B,0
1022,17.050384,0.016684000,B,0
1023,17.067067,0.016683000,B,0
1024,17.083750,0.016683000,P,0
1025,17.100434,0.016684000,B,0
1026,17.117117,0.016683000,B,0
1027,17.133800,0.016683000,B,0
1028,17.150484,0.016684000,P,0
1029,17.167167,0.016683000,B,0
1030,17.183851,0.016684000,B,0
1031,17.200534,0.016683000,B,0
1032,17.217217,0.016683000,P,0
1033,17.233901,0.016684000,B,0
1034,17.250584,0.016683000,B,0
1035,17.267267,0.016683000,B,0
1036,17.283951,0.016684000,P,0
1037,17.300634,0.016683000,B,0
1038,17.317317,0.016683000,B,0
1039,17.334001,0.016684000,B,0
1040,17.350684,0.016683000,P,0
1041,17.367367,0.016683000,B,0
1042,17.384051,0.016684000,B,0
1043,17.400734,0.016683000,B,0
1044,17.417417,0.016683000,P,0
1045,17.434101,0.016684000,B,0
1046,17.450784,0.016683000,B,0
1047,17.467467,0.016683000,B,0
1048,17.484151,0.016684000,P,0
1049,17.500834,0.016683000,B,0
1050,17.517518,0.016684000,B,0
1051,17.534201,0.016683000,B,0
1052,17.550884,0.016683000,P,0
1053,17.567568,0.016684000,B,0
1054,17.584251,0.016683000,B,0
1055,17.600934,0.016683000,B,0
1056,17.617618,0.016684000,P,0
1057,17.634301,0.016683000,B,0
1058,17.650984,0.016683000,B,0
1059,17.667668,0.016684000,B,0
1060,17.684351,0.016683000,P,0
1061,17.701034,0.016683000,B,0
1062,17.717718,0.016684000,B,0
1063,17.734401,0.016683000,B,0
1064,17.751084,0.016683000,P,0
1065,17.767768,0.016684000,B,0
1066,17.784451,0.016683000,B,0
1067,17.801134,0.016683000,B,0
1068,17.817818,0.016684000,P,0
1069,17.834501,0.016683000,B,0
1070,17.851185,0.016684000,B,0
1071,17.867868,0.016683000,B,0
1072,17.884551,0.016683000,P,0
1073,17.901235,0.016684000,B,0
1074,17.917918,0.016683000,B,0
1075,17.934601,0.016683000,B,0
1076,17.951285,0.016684000,P,0
1077,17.967968,0.016683000,B,0
1078,17.984651,0.016683000,B,0
1079,18.001335,0.016684000,B,0
1080,18.018018,0.016683000,P,0
1081,18.034701,0.016683000,B,0
1082,18.051385,0.016684000,B,0
1083,18.068068,0.016683000,B,0
1084,18.084751,0.016683000,P,0
1085,18.101435,0.016684000,B,0
1086,18.118118,0.016683000,B,0
1087,18.134801,0.016683000,B,0
1088,18.151485,0.016684000,P,0
1089,18.168168,0.016683000,B,0
1090,18.184852,0.016684000,B,0
1091,18.201535,0.016683000,B,0
1092,18.218218,0.016683000,P,0
1093,18.234902,0.016684000,B,0
1094,18.251585,0.016683000,B,0
1095,18.268268,0.016683000,B,0
1096,18.284952,0.016684000,P,0
1097,18.301635,0.016683000,B,0
1098,18.318318,0.016683000,B,0
1099,18.335002,0.016684000,B,0
1100,18.351685,0.016683000,P,0
1101,18.368368,0.016683000,B,0
1102,18.385052,0.016684000,B,0
1103,18.401735,0.016683000,B,0
1104,18.418418,0.016683000,P,0
1105,18.435102,0.016684000,B,0
1106,18.451785,0.016683000,B,0
1107,18.468468,0.016683000,B,0
1108,18.485152,0.016684000,P,0
1109,18.501835,0.016683000,B,0
1110,18.518519,0.016684000,B,0
1111,18.535202,0.016683000,B,0
1112,18.551885,0.016683000,P,0
1113,18.568569,0.016684000,B,0
1114,18.585252,0.016683000,B,0
1115,18.601935,0.016683000,B,0
1116,18.618619,0.016684000,P,0
1117,18.635302,0.016683000,B,0
1118,18.651985,0.016683000,B,0
1119,18.668669,0.016684000,P,0
1120,18.685352,0.016683000,B,0
1121,18.702035,0.016683000,B,0
1122,18.718719,0.016684000,B,0
1123,18.735402,0.016683000,P,0
1124,18.752085,0.016683000,B,0
1125,18.768769,0.016684000,B,0
1126,18.785452,0.016683000,B,0
1127,18.802135,0.016683000,P,0
1128,18.818819,0.016684000,B,0
1129,18.835502,0.016683000,B,0
1130,18.852186,0.016684000,B,0
1131,18.868869,0.016683000,P,0
1132,18.885552,0.016683000,B,0
1133,18.902236,0.016684000,B,0
1134,18.918919,0.016683000,B,0
1135,18.935602,0.016683000,P,0
1136,18.952286,0.016684000,B,0
1137,18.968969,0.016683000,B,0
1138,18.985652,0.016683000,B,0
1139,19.002336,0.016684000,P,0
1140,19.019019,0.016683000,B,0
1141,19.035702,0.016683000,B,0
1142,19.052386,0.016684000,B,0
1143,19.069069,0.016683000,P,0
1144,19.085752,0.016683000,B,0
1145,19.102436,0.016684000,B,0
1146,19.119119,0.016683000,B,0
1147,19.135802,0.016683000,P,0
1148,19.152486,0.016684000,B,0
1149,19.169169,0.016683000,B,0
1150,19.185853,0.016684000,B,0
1151,19.202536,0.016683000,P,0
1152,19.219219,0.016683000,B,0
1153,19.235903,0.016684000,B,0
1154,19.252586,0.016683000,B,0
1155,19.269269,0.016683000,P,0
1156,19.285953,0.016684000,B,0
1157,19.302636,0.016683000,B,0
1158,19.319319,0.016683000,B,0
1159,19.336003,0.016684000,P,0
1160,19.352686,0.016683000,B,0
1161,19.369369,0.016683000,B,0
1162,19.386053,0.016684000,B,0
1163,19.402736,0.016683000,P,0
1164,19.419419,0.016683000,B,0
1165,19.436103,0.016684000,B,0
1166,19.452786,0.016683000,B,0
1167,19.469469,0.016683000,P,0
1168,19.486153,0.016684000,B,0
1169,19.502836,0.016683000,B,0
1170,19.519520,0.016684000,B,0
1171,19.536203,0.016683000,P,0
1172,19.552886,0.016683000,B,0
1173,19.569570,0.016684000,B,0
1174,19.586253,0.016683000,B,0
1175,19.602936,0.016683000,P,0
1176,19.619620,0.016684000,B,0
1177,19.636303,0.016683000,B,0
1178,19.652986,0.016683000,B,0
1179,19.669670,0.016684000,P,0
1180,19.686353,0.016683000,B,0
1181,19.703036,0.016683000,B,0
1182,19.719720,0.016684000,B,0
1183,19.736403,0.016683000,P,0
1184,19.753086,0.016683000,B,0
1185,19.769770,0.016684000,B,0
1186,19.786453,0.016683000,B,0
1187,19.803136,0.016683000,P,0
1188,19.819820,0.016684000,B,0
1189,19.836503,0.016683000,B,0
1190,19.853187,0.016684000,B,0
1191,19.869870,0.016683000,P,0
1192,19.886553,0.016683000,B,0
1193,19.903237,0.016684000,B,0
1194,19.919920,0.016683000,B,0
1195,19.936603,0.016683000,P,0
1196,19.953287,0.016684000,B,0
1197,19.969970,0.016683000,B,0
1198,19.986653,0.016683000,B,0
1199,20.003337,0.016684000,P,0
1200,20.020020,0.016683000,B,0
1201,20.036703,0.016683000,B,0
1202,20.053387,0.016684000,B,0
1203,20.070070,0.016683000,P,0
1204,20.086753,0.016683000,B,0
1205,20.103437,0.016684000,B,0
1206,20.120120,0.016683000,B,0
1207,20.136803,0.016683000,P,0
1208,20.153487,0.016684000,B,0
1209,20.170170,0.016683000,B,0
1210,20.186854,0.016684000,B,0
1211,20.203537,0.016683000,P,0
1212,20.220220,0.016683000,B,0
1213,20.236904,0.016684000,B,0
1214,20.253587,0.016683000,B,0
1215,20.270270,0.016683000,P,0
1216,20.286954,0.016684000,B,0
1217,20.303637,0.016683000,B,0
1218,20.320320,0.016683000,B,0
1219,20.337004,0.016684000,P,0
1220,20.353687,0.016683000,B,0
1221,20.370370,0.016683000,B,0
1222,20.387054,0.016684000,B,0
1223,20.403737,0.016683000,P,0
1224,20.420420,0.016683000,P,0
1225,20.437104,0.016684000,P,0
1226,20.453787,0.016683000,B,0
1227,20.470470,0.016683000,B,0
1228,20.487154,0.016684000,B,0
1229,20.503837,0.016683000,P,0
1230,20.520521,0.016684000,B,0
1231,20.537204,0.016683000,B,0
1232,20.553887,0.016683000,B,0
1233,20.570571,0.016684000,P,0
1234,20.587254,0.016683000,B,0
1235,20.603937,0.016683000,B,0
1236,20.620621,0.016684000,B,0
1237,20.637304,0.016683000,P,0
1238,20.653987,0.016683000,B,0
1239,20.670671,0.016684000,B,0
1240,20.687354,0.016683000,B,0
1241,20.704037,0.016683000,P,0
1242,20.720721,0.016684000,B,0
1243,20.737404,0.016683000,B,0
1244,20.754087,0.016683000,B,0
1245,20.770771,0.016684000,P,0
1246,20.787454,0.016683000,B,0
1247,20.804137,0.016683000,B,0
1248,20.820821,0.016684000,B,0
1249,20.837504,0.016683000,P,0
1250,20.854188,0.016684000,I,1
1251,20.870871,0.016683000,B,0
1252,20.887554,0.016683000,B,0
1253,20.904238,0.016684000,B,0
1254,20.920921,0.016683000,P,0
1255,20.937604,0.016683000,B,0
1256,20.954288,0.016684000,B,0
1257,20.970971,0.016683000,B,0
1258,20.987654,0.016683000,P,0
1259,21.004338,0.016684000,B,0
1260,21.021021,0.016683000,B,0
1261,21.037704,0.016683000,B,0
1262,21.054388,0.016684000,P,0
1263,21.071071,0.016683000,B,0
1264,21.087754,0.016683000,B,0
1265,21.104438,0.016684000,B,0
1266,21.121121,0.016683000,P,0
1267,21.137804,0.016683000,B,0
1268,21.154488,0.016684000,B,0
1269,21.171171,0.016683000,B,0
1270,21.187855,0.016684000,P,0
1271,21.204538,0.016683000,B,0
1272,21.221221,0.016683000,B,0
1273,21.237905,0.016684000,B,0
1274,21.254588,0.016683000,P,0
1275,21.271271,0.016683000,B,0
1276,21.287955,0.016684000,B,0
1277,21.304638,0.016683000,B,0
1278,21.321321,0.016683000,P,0
1279,21.338005,0.016684000,B,0
1280,21.354688,0.016683000,B,0
1281,21.371371,0.016683000,B,0
1282,21.388055,0.016684000,P,0
1283,21.404738,0.016683000,B,0
1284,21.421421,0.016683000,B,0
1285,21.438105,0.016684000,B,0
1286,21.454788,0.016683000,P,0
1287,21.471471,0.016683000,B,0
1288,21.488155,0.016684000,B,0
1289,21.504838,0.016683000,P,0
1290,21.521522,0.016684000,P,0
1291,21.538205,0.016683000,B,0
1292,21.554888,0.016683000,B,0
1293,21.571572,0.016684000,B,0
1294,21.588255,0.016683000,P,0
1295,21.604938,0.016683000,B,0
1296,21.621622,0.016684000,B,0
1297,21.638305,0.016683000,B,0
1298,21.654988,0.016683000,P,0
1299,21.671672,0.016684000,B,0
1300,21.688355,0.016683000,B,0
1301,21.705038,0.016683000,B,0
1302,21.721722,0.016684000,P,0
1303,21.738405,0.016683000,B,0
1304,21.755088,0.016683000,B,0
1305,21.771772,0.016684000,B,0
1306,21.788455,0.016683000,P,0
1307,21.805138,0.016683000,B,0
1308,21.821822,0.016684000,B,0
1309,21.838505,0.016683000,B,0
1310,21.855189,0.016684000,P,0
1311,21.871872,0.016683000,B,0
1312,21.888555,0.016683000,B,0
1313,21.905239,0.016684000,B,0
1314,21.921922,0.016683000,P,0
1315,21.938605,0.016683000,B,0
1316,21.955289,0.016684000,B,0
1317,21.971972,0.016683000,B,0
1318,21.988655,0.016683000,P,0
1319,22.005339,0.016684000,B,0
1320,22.022022,0.016683000,B,0
1321,22.038705,0.016683000,B,0
1322,22.055389,0.016684000,P,0
1323,22.072072,0.016683000,B,0
1324,22.088755,0.016683000,B,0
1325,22.105439,0.016684000,B,0
1326,22.122122,0.016683000,P,0
1327,22.138805,0.016683000,B,0
1328,22.155489,0.016684000,B,0
1329,22.172172,0.016683000,B,0
1330,22.188856,0.016684000,P,0
1331,22.205539,0.016683000,B,0
1332,22.222222,0.016683000,B,0
1333,22.238906,0.016684000,B,0
1334,22.255589,0.016683000,P,0
1335,22.272272,0.016683000,B,0
1336,22.288956,0.016684000,P,0
1337,22.305639,0.016683000,B,0
1338,22.322322,0.016683000,B,0
1339,22.339006,0.016684000,B,0
1340,22.355689,0.016683000,P,0
1341,22.372372,0.016683000,B,0
1342,22.389056,0.016684000,B,0
1343,22.405739,0.016683000,B,0
1344,22.422422,0.016683000,P,0
1345,22.439106,0.016684000,B,0
1346,22.455789,0.016683000,B,0
1347,22.472472,0.016683000,B,0
1348,22.489156,0.016684000,P,0
1349,22.505839,0.016683000,B,0
1350,22.522523,0.016684000,P,0
1351,22.539206,0.016683000,B,0
1352,22.555889,0.016683000,B,0
1353,22.572573,0.016684000,B,0
1354,22.589256,0.016683000,P,0
1355,22.605939,0.016683000,B,0
1356,22.622623,0.016684000,B,0
1357,22.639306,0.016683000,B,0
1358,22.655989,0.016683000,P,0
1359,22.672673,0.016684000,B,0
1360,22.689356,0.016683000,B,0
1361,22.706039,0.016683000,B,0
1362,22.722723,0.016684000,P,0
1363,22.739406,0.016683000,B,0
1364,22.756089,0.016683000,B,0
1365,22.772773,0.016684000,B,0
1366,22.789456,0.016683000,P,0
1367,22.806139,0.016683000,B,0
1368,22.822823,0.016684000,B,0
1369,22.839506,0.016683000,P,0
1370,22.856190,0.016684000,B,0
1371,22.872873,0.016683000,B,0
1372,22.889556,0.016683000,B,0
1373,22.906240,0.016684000,P,0
1374,22.922923,0.016683000,B,0
1375,22.939606,0.016683000,B,0
1376,22.956290,0.016684000,B,0
1377,22.972973,0.016683000,P,0
1378,22.989656,0.016683000,B,0
1379,23.006340,0.016684000,B,0
1380,23.023023,0.016683000,B,0
1381,23.039706,0.016683000,P,0
1382,23.056390,0.016684000,B,0
1383,23.073073,0.016683000,B,0
1384,23.089756,0.016683000,B,0
1385,23.106440,0.016684000,P,0
1386,23.123123,0.016683000,B,0
1387,23.139806,0.016683000,B,0
1388,23.156490,0.016684000,P,0
1389,23.173173,0.016683000,B,0
1390,23.189857,0.016684000,B,0
1391,23.206540,0.016683000,B,0
1392,23.223223,0.016683000,P,0
1393,23.239907,0.016684000,B,0
1394,23.256590,0.016683000,B,0
1395,23.273273,0.016683000,B,0
1396,23.289957,0.016684000,P,0
1397,23.306640,0.016683000,B,0
1398,23.323323,0.016683000,B,0
1399,23.340007,0.016684000,B,0
1400,23.356690,0.016683000,P,0
1401,23.373373,0.016683000,B,0
1402,23.390057,0.016684000,B,0
1403,23.406740,0.016683000,B,0
1404,23.423423,0.016683000,P,0
1405,23.440107,0.016684000,B,0
1406,23.456790,0.016683000,B,0
1407,23.473473,0.016683000,B,0
1408,23.490157,0.016684000,P,0
1409,23.506840,0.016683000,B,0
1410,23.523524,0.016684000,B,0
1411,23.540207,0.016683000,B,0
1412,23.556890,0.016683000,P,0
1413,23.573574,0.016684000,B,0
1414,23.590257,0.016683000,B,0
1415,23.606940,0.016683000,B,0
1416,23.623624,0.016684000,P,0
1417,23.640307,0.016683000,B,0
1418,23.656990,0.016683000,B,0
1419,23.673674,0.016684000,B,0
1420,23.690357,0.016683000,P,0
1421,23.707040,0.016683000,B,0
1422,23.723724,0.016684000,B,0
1423,23.740407,0.016683000,B,0
1424,23.757090,0.016683000,P,0
1425,23.773774,0.016684000,B,0
1426,23.790457,0.016683000,B,0
1427,23.807140,0.016683000,B,0
1428,23.823824,0.016684000,P,0
1429,23.840507,0.016683000,B,0
1430,23.857191,0.016684000,B,0
1431,23.873874,0.016683000,B,0
1432,23.890557,0.016683000,P,0
1433,23.907241,0.016684000,B,0
1434,23.923924,0.016683000,B,0
1435,23.940607,0.016683000,B,0
1436,23.957291,0.016684000,P,0
1437,23.973974,0.016683000,B,0
1438,23.990657,0.016683000,B,0
1439,24.007341,0.016684000,B,0
1440,24.024024,0.016683000,P,0
1441,24.040707,0.016683000,B,0
1442,24.057391,0.016684000,B,0
1443,24.074074,0.016683000,B,0
1444,24.090757,0.016683000,P,0
1445,24.107441,0.016684000,B,0
1446,24.124124,0.016683000,B,0
1447,24.140807,0.016683000,B,0
1448,24.157491,0.016684000,P,0
1449,24.174174,0.016683000,B,0
1450,24.190858,0.016684000,B,0
1451,24.207541,0.016683000,B,0
1452,24.224224,0.016683000,P,0
1453,24.240908,0.016684000,B,0
1454,24.257591,0.016683000,P,0
1455,24.274274,0.016683000,B,0
1456,24.290958,0.016684000,B,0
1457,24.307641,0.016683000,P,0
1458,24.324324,0.016683000,B,0
1459,24.341008,0.016684000,B,0
1460,24.357691,0.016683000,B,0
1461,24.374374,0.016683000,P,0
1462,24.391058,0.016684000,B,0
1463,24.407741,0.016683000,B,0
1464,24.424424,0.016683000,B,0
1465,24.441108,0.016684000,P,0
1466,24.457791,0.016683000,P,0
1467,24.474474,0.016683000,B,0
1468,24.491158,0.016684000,B,0
1469,24.507841,0.016683000,B,0
1470,24.524525,0.016684000,P,0
1471,24.541208,0.016683000,P,0
1472,24.557891,0.016683000,P,0
1473,24.574575,0.016684000,P,0
1474,24.591258,0.016683000,B,0
1475,24.607941,0.016683000,B,0
1476,24.624625,0.016684000,B,0
1477,24.641308,0.016683000,P,0
1478,24.657991,0.016683000,B,0
1479,24.674675,0.016684000,P,0
1480,24.691358,0.016683000,P,0
1481,24.708041,0.016683000,P,0
1482,24.724725,0.016684000,P,0
1483,24.741408,0.016683000,P,0
1484,24.758091,0.016683000,P,0
1485,24.774775,0.016684000,P,0
1486,24.791458,0.016683000,P,0
1487,24.808141,0.016683000,P,0
1488,24.824825,0.016684000,B,0
1489,24.841508,0.016683000,P,0
1490,24.858192,0.016684000,P,0
1491,24.874875,0.016683000,B,0
1492,24.891558,0.016683000,P,0
1493,24.908242,0.016684000,P,0
1494,24.924925,0.016683000,P,0
1495,24.941608,0.016683000,P,0
1496,24.958292,0.016684000,B,0
1497,24.974975,0.016683000,B,0
1498,24.991658,0.016683000,P,0
1499,25.008342,0.016684000,P,0
1500,25.025025,0.016683000,I,1
1501,25.041708,0.016683000,B,0
1502,25.058392,0.016684000,B,0
1503,25.075075,0.016683000,P,0
1504,25.091758,0.016683000,B,0
1505,25.108442,0.016684000,B,0
1506,25.125125,0.016683000,B,0
1507,25.141808,0.016683000,P,0
1508,25.158492,0.016684000,B,0
1509,25.175175,0.016683000,B,0
1510,25.191859,0.016684000,B,0
1511,25.208542,0.016683000,P,0
1512,25.225225,0.016683000,B,0
1513,25.241909,0.016684000,B,0
1514,25.258592,0.016683000,B,0
1515,25.275275,0.016683000,P,0
1516,25.291959,0.016684000,B,0
1517,25.308642,0.016683000,B,0
1518,25.325325,0.016683000,B,0
1519,25.342009,0.016684000,P,0
1520,25.358692,0.016683000,B,0
1521,25.375375,0.016683000,B,0
1522,25.392059,0.016684000,B,0
1523,25.408742,0.016683000,P,0
1524,25.425425,0.016683000,B,0
1525,25.442109,0.016684000,B,0
1526,25.458792,0.016683000,B,0
1527,25.475475,0.016683000,P,0
1528,25.492159,0.016684000,B,0
1529,25.508842,0.016683000,B,0
1530,25.525526,0.016684000,B,0
1531,25.542209,0.016683000,P,0
1532,25.558892,0.016683000,B,0
1533,25.575576,0.016684000,B,0
1534,25.592259,0.016683000,B,0
1535,25.608942,0.016683000,P,0
1536,25.625626,0.016684000,B,0
1537,25.642309,0.016683000,B,0
1538,25.658992,0.016683000,B,0
1539,25.675676,0.016684000,P,0
1540,25.692359,0.016683000,B,0
1541,25.709042,0.016683000,B,0
1542,25.725726,0.016684000,B,0
1543,25.742409,0.016683000,P,0
1544,25.759092,0.016683000,B,0
1545,25.775776,0.016684000,B,0
1546,25.792459,0.016683000,B,0
1547,25.809142,0.016683000,P,0
1548,25.825826,0.016684000,B,0
1549,25.842509,0.016683000,B,0
1550,25.859193,0.016684000,B,0
1551,25.875876,0.016683000,P,0
1552,25.892559,0.016683000,B,0
1553,25.909243,0.016684000,B,0
1554,25.925926,0.016683000,B,0
1555,25.942609,0.016683000,P,0
1556,25.959293,0.016684000,B,0
1557,25.975976,0.016683000,B,0
1558,25.992659,0.016683000,B,0
1559,26.009343,0.016684000,P,0
1560,26.026026,0.016683000,B,0
1561,26.042709,0.016683000,B,0
1562,26.059393,0.016684000,B,0
1563,26.076076,0.016683000,P,0
1564,26.092759,0.016683000,B,0
1565,26.109443,0.016684000,B,0
1566,26.126126,0.016683000,P,0
1567,26.142809,0.016683000,P,0
1568,26.159493,0.016684000,B,0
1569,26.176176,0.016683000,B,0
1570,26.192860,0.016684000,B,0
1571,26.209543,0.016683000,P,0
1572,26.226226,0.016683000,B,0
1573,26.242910,0.016684000,B,0
1574,26.259593,0.016683000,B,0
1575,26.276276,0.016683000,P,0
1576,26.292960,0.016684000,B,0
1577,26.309643,0.016683000,B,0
1578,26.326326,0.016683000,B,0
1579,26.343010,0.016684000,P,0
1580,26.359693,0.016683000,B,0
1581,26.376376,0.016683000,B,0
1582,26.393060,0.016684000,B,0
1583,26.409743,0.016683000,P,0
1584,26.426426,0.016683000,B,0
1585,26.443110,0.016684000,B,0
1586,26.459793,0.016683000,B,0
1587,26.476476,0.016683000,P,0
1588,26.493160,0.016684000,B,0
1589,26.509843,0.016683000,B,0
1590,26.526527,0.016684000,B,0
1591,26.543210,0.016683000,P,0
1592,26.559893,0.016683000,B,0
1593,26.576577,0.016684000,B,0
1594,26.593260,0.016683000,B,0
1595,26.609943,0.016683000,P,0
1596,26.626627,0.016684000,B,0
1597,26.643310,0.016683000,B,0
